2o. Agrupamento;3o. Agrupamento;Recurso;Descrição;Matéria Prima;Compr;Largu;Quant;Etapa Seguinte;carreta
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;26416;CORPO DA TRAVA CBH/CBHM 4/6;120352 - CHAPA GQ   1/2 (12,7)     1010;;;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;31206;CHAPEAMENTO FRONTAL - CAÇAMBA M18;120548 - CHAPA FQ #12 (1,50 x 4,00m) 1010;;;1;S Estamparia;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;30336;APOIO ARTICULAÇÃO - PLATAFORMA M17 (4T) CBH/CBHM;120650 - CHAPA GQ   5/16(7,94)     1010;1040,00;154,00;2;Sem Processo;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;29964;APOIO DA TAMPA - CAÇAMBA CBH 6,0 C/ ABERTURA LATERAL;120650 - CHAPA GQ   5/16(7,94)     1010;60,00;70,00;1;S Estamparia;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;29965;REFORÇO APOIO DA TAMPA - CAÇAMBA CBH 6,0 C/ ABERTURA LATERAL;120650 - CHAPA GQ   5/16(7,94)     1010;50,00;30,00;1;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;425801;GUIA DA PLATAFORMA    CBHM;;;;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;490313;REFORÇO TRAVA T TRAS -  ACESS  CBHM;;;;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;22263;COMPLEM. TRANSV. INTERM. CENTRAL - CAÇAMBA GRAN/FORR (M12) CBH;;;;1;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;31226;COLUNA TAMPA TRASEIRA - CBH (ABERT. LATERAL) M18;;;;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;31223;PARTE INF. CHAPA TAMPA TRAS. (ABERT. LATERAL) - CBH M18;;;;1;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;31224;PARTE SUP. CHAPA TAMPA TRAS. (ABERT. LATERAL) - CBH M18;;;;1;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;34697;REFORÇO INFERIOR 2 [CAÇAMBA - CBH];120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300;;;1;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;34698;REFORÇO INFERIOR 1 [CAÇAMBA - CBH];120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300;;;3;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;30334;LONGARINA DA PLATAFORMA M17    CBHM;120278 - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300;2996,00;288,00;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;31204;REFORÇO LATERAL DIANTEIRO - CAÇAMBA M18;120278 - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300;1563,00;236,00;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;32439;FECHAMENTO LATERAL TRASEIRO [CAÇAMBA SIMPLES - CBH M21];120278 - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300;934,00;372,55;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;32317;COMPL FECHAMENTO FUEIRO REFORÇO DIANTEIRO - CAÇAMBA M18;120278 - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300;100,00;92,00;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;30591;FECHAM TRAS CENTRAL - CAÇAMBA SIMPLES GRAN/FORR (M17) CBH ABERTURA LATERAL;120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;1400,00;397,00;1;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;30645;REFORÇO TRANSV DIANTEIRA - PLATAFORMA CBHM M17;120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;647,00;190,00;1;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;30384;CHAPEAM LAT - CAÇAMBA SIMPLES GRAN/FORR (M17) CBH;120306 - CHAPA FQ #12 (1,50 x 3,00m) 1010;3000,00;1481,00;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;30366;TRANSVERSINA INFERIOR MAIOR [CAÇAMBA - CBH M17];120545 - BOBINA CHAPA LQ 3.00 X 1500 A36/CIVIL300;1397,00;188,00;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;30373;TRANSVERSINA INTERMEDIÁRIA CENTRAL [CAÇAMBA - CBH M17];120545 - BOBINA CHAPA LQ 3.00 X 1500 A36/CIVIL300;418,00;187,00;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;31203;REFORÇO INTERNO DIANTEIRO - CAÇAMBA M18;120545 - BOBINA CHAPA LQ 3.00 X 1500 A36/CIVIL300;222,00;195,00;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;30380;REFORÇO INTERNO TRASEIRO - CAÇAMBA SIMPLES GRAN/FORR (M17) CBH;120545 - BOBINA CHAPA LQ 3.00 X 1500 A36/CIVIL300;215,00;161,00;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;31206;CHAPEAMENTO FRONTAL - CAÇAMBA M18;120548 - CHAPA FQ #12 (1,50 x 4,00m) 1010;1956,00;1371,00;1;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;31229;CHAPEAM. FRONTAL FECHAM. DIANTEIRO SUPERIOR (M18) CBH;120549 - BOBINA CHAPA LQ 2.65 X 1200 A36/CIVIL300;1850,00;585,00;1;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;29964;APOIO DA TAMPA - CAÇAMBA CBH 6,0 C/ ABERTURA LATERAL;120650 - CHAPA GQ   5/16(7,94)     1010;60,00;70,00;1;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem;Peças para Carretas PLATAF CAÇAMBAS;425874;PINO DA TRAVA         CBHM;;;;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem;Peças para Carretas PLATAF CAÇAMBAS;30338;MANCAL - PLATAFORMA M17 (4T) CBH/CBHM;;;;2;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Mont Conj Carr;Peças para Carretas PLATAF CAÇAMBAS;28811;MONT FECHO RÁPIDO INFERIOR  CBH/CBHM;240492 - FECHO RÁP. P/CARR. LD CÓD.ESP481D;;;1;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Mont Conj Carr;Peças para Carretas PLATAF CAÇAMBAS;28778;MONT FECHO RÁPIDO SUP  CBH/CBHM;240492 - FECHO RÁP. P/CARR. LD CÓD.ESP481D;;;1;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas PLATAF CAÇAMBAS;31224;PARTE SUP. CHAPA TAMPA TRAS. (ABERT. LATERAL) - CBH M18;120031 - CHAPA FQ #14 (1,20 x 6,00m) 1010;1919,00;598,00;1;S Estamparia;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas PLATAF CAÇAMBAS;31223;PARTE INF. CHAPA TAMPA TRAS. (ABERT. LATERAL) - CBH M18;120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300;;;1;S Estamparia;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas PLATAF CAÇAMBAS;31226;COLUNA TAMPA TRASEIRA - CBH (ABERT. LATERAL) M18;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;1520,00;118,00;2;S Estamparia;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas PLATAF CAÇAMBAS;490313;REFORÇO TRAVA T TRAS -  ACESS  CBHM;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;295,00;30,00;2;S Estamparia;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas PLATAF CAÇAMBAS;425801;GUIA DA PLATAFORMA    CBHM;120203 - BOBINA CHAPA LQ 6.30 X 1,20 1008/1010;;;2;S Estamparia;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas PLATAF CAÇAMBAS;22263;COMPLEM. TRANSV. INTERM. CENTRAL - CAÇAMBA GRAN/FORR (M12) CBH;120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;;;1;S Estamparia;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas PLATAF CAÇAMBAS;31229;CHAPEAM. FRONTAL FECHAM. DIANTEIRO SUPERIOR (M18) CBH;120924 - CHAPA FQ #12 (1,20 x 3,80m) 1010;1864,00;598,00;1;S Estamparia;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Corte Manual;Peças para Carretas PLATAF CAÇAMBAS;28845;CORRENTE 400MM - TAMPA TRASEIRA CBH;226105 - CORRENTE ELO 3/16 F. POLIDO;;;1;S Estamparia;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Prensas;Peças para Carretas TANQUES;32904;OLHAL DE ELEVACÃO - TANQUE SIMPLES    FTC;"112203 - ACO TREF. RED. SAE-1020 - 1/2""";200,00;;6;S Mont Sistemas Carretas;CBH5 FO CS RD M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MOLAS - Freios e Pneus não Incluídos
GMS Mont Conj Carr;60 Conjuntos ACESSORIOS;23528;REGULADOR VARÃO DE TRAVA    CBHM 2 EIXOS;023504 - CHAPA DE REGULAGEM VARÃO DE TRAVA   CBHM 2 EIXOS;;;2;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Conj Carr;60 Conjuntos ACESSORIOS;23620;VARÃO DA TRAVA   (M12) CBH;023632 - TUBO DO TIRANTE DA TRAVA   (M12) CBH;;;2;Sem Processo;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Conj Carr;60 Conjuntos ACESSORIOS;30791;CONJ ALAV DE COMANDO - FREIO - CBHM M17;030694 - ALAVANCA DE FREIO - CHASSI SC CBH/CBHM 4T M17;;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Conj Carr;60 Conjuntos ACESSORIOS;443785;PINO ENG C/ARRUELA ICAM (M98) FA;"212300 - ARRUELA LISA 27MM POL. CHAPA 3/16""";;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Conj Carr;60 Conjuntos ACESSORIOS;402795;CINTA LONADA EIXO TRAS    F4CC;282005 - REBITE DE ALUMINIO 4X5;;;2;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Conj Carr;60 Conjuntos ACESSORIOS;447006;PORTA CABO - FREIO U4/6 P2/4 A3,5;427020 - CORPO PORTA CABO-FREIO    U4;;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Cx Acessórios;70 Sistemas ACESSORIOS;30690;ACESSÓRIO SC [CBH5 M17];"240229 - MANG A/P SAE-100 3/8"" x 400mm TERM. RETO/RETO JIC 3/4""";;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Sist Carr;70 Sistemas Carretas;032405LC;"CAÇAMBA COMPLETA ""FORRAGEIRA"" [CBH5,0 M21 LARANJA]";031228LC - TAMPA TRASEIRA FO LARANJA [CBH M18];;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Sist Carr;70 Sistemas Carretas;464922;EIXO COMPLETO SC RD [CBHM5000];802013 - GRAXA LUBRIFICANTE;;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;24030;CHASSI SIMPLES [CBHF M12];024004 - LONGARINA   CHASSI  CBHF (M12);;;1;S Pintura;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;25670;ICAMENTO COMPLETO C/FREIO - CBHF (M13);024314 - TUBO HIDRÁULICO - ACESS   CBHF (M12);;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;29520;ESPAÇADOR [CBH M18];029521 - CORPO DO ESPAÇADOR - CBH 6,0 RS/TANDEM ABERTURA LAT;;;1;S Pintura;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;30378;TAMPA LATERAL SUPERIOR [CBH5/CBH6R M17];030451 - FECHAM LAT GRADE M17 - TAMPA LATERAL (M17) CBH;;;2;S Pintura;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;31422;TAMPA LATERAL INFERIOR LD [CBH5/CBH6R M17];030751 - CORPO DA TAMPA LATERAL M17 - TAMPA LATERAL (M17) CBH 4;;;1;S Pintura;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;31228;TAMPA TRASEIRA FO [CBH M18];031226 - COLUNA TAMPA TRASEIRA - CBH (ABERT. LATERAL) M18;;;1;S Pintura;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;31230;FECHAMENTO DIANTEIRO SUPERIOR [CBH M19];031229 - CHAPEAM. FRONTAL FECHAM. DIANTEIRO SUPERIOR (M18) CBH;;;1;S Pintura;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;029520LC;ESPAÇADOR LARANJA [CBH M18];029520 - ESPAÇADOR [CBH M18];;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;030378LC;TAMPA LATERAL SUPERIOR LARANJA [CBH5/CBH6R M17];030378 - TAMPA LATERAL SUPERIOR [CBH5/CBH6R M17];;;2;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;030383CO;MACACO COMPLETO CINZA [CBHM M17];030383 - MACACO COMPLETO [CBHM M17];;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;031228LC;TAMPA TRASEIRA FO LARANJA [CBH M18];031228 - TAMPA TRASEIRA FO [CBH M18];;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;031230LC;FECHAMENTO DIANTEIRO SUPERIOR LARANJA [CBH M19];031230 - FECHAMENTO DIANTEIRO SUPERIOR [CBH M19];;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;031401LC;"TAMPA LATERAL INFERIOR LE ""ABERTURA LATERAL"" [CBH5,0 M21 LARANJA]";031401 - TAMPA LATERAL INFERIOR LE [CBH5/CBH6R M17];;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;031422LC;"TAMPA LATERAL INFERIOR LD ""ABERTURA LATERAL"" [CBH5,0 M21 LARANJA]";031422 - TAMPA LATERAL INFERIOR LD [CBH5/CBH6R M17];;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;034550CO;CILINDRO HIDRÁULICO CINZA [CBH5/CBHM5000];034550 - CILINDRO HIDRÁULICO [CBH5/CBHM5000];;;1;S Mont Conjuntos Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;24030;CHASSI SIMPLES [CBHF M12];318417 - TINTA PÓ 26 R LI CINZA FUMAÇA EMA 022 167;;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;464922CO;EIXO COMPLETO SC RD CINZA [CBHM5000];464922 - EIXO COMPLETO SC RD [CBHM5000];;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Expedição;Carretas Basculantes hidráulicas;CBH5 FO SC RD BE M21;Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos;024030 - CHASSI SIMPLES [CBHF M12];;;1;S Mont Sistemas Carretas;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Mont Sist Carr;Conjuntos Carretas;30383;MACACO COMPLETO [CBHM M17];030789 - CORRENTE 180MM - MACACO M17;;;1;S Pintura;CBH5 FO SC RD BE M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
